Index,Height(Inches),Weight(Pounds),Height_cm,Weight_kg
5411,70.08288,130.4398,178.0105152,59.16644976
5412,68.28223,134.7568,173.4368642,61.12460643
5413,67.00556,125.5138,170.1941224,56.93205557
5414,66.02293,109.5969,167.6982422,49.71227706
5415,69.16478,135.6481,175.6785412,61.52889298
5416,67.21577,131.9731,170.7280558,59.86194238
5417,69.00086,135.9877,175.2621844,61.68293282
5418,70.75525,135.7754,179.718335,61.58663524
5419,69.25232,127.8223,175.9008928,57.9791727
5420,67.57183,119.3432,171.6324482,54.13312077
5421,67.67452,132.6705,171.8932808,60.17827744
5422,67.40515,124.2707,171.209081,56.36819535
5423,64.86031,100.9173,164.7451874,45.77527994
5424,69.39033,112.2069,176.2514382,50.89615218
5425,65.9698,129.9153,167.563292,58.92854076
5426,67.55171,123.0908,171.5813434,55.83300215
5427,68.46426,116.498,173.8992204,52.84256082
5428,66.23821,104.1053,168.2450534,47.22133124
5429,70.6257,119.2626,179.389278,54.09656126
5430,66.61423,116.9318,169.2001442,53.03932903
5431,70.66932,148.9742,179.5000728,67.57350533
5432,67.57132,119.5476,171.6311528,54.22583498
5433,69.45353,117.3488,176.4119662,53.22847689
5434,66.26159,125.5437,168.3044386,56.94561797
5435,68.73293,124.2368,174.5816422,56.35281859
5436,68.82534,133.8431,174.8163636,60.71015942
5437,70.13099,131.2805,178.1327146,59.54778456
5438,71.82375,146.9215,182.432325,66.64241703
5439,65.90074,103.4218,167.3878796,46.91130111
5440,63.727,120.0775,161.86658,54.46619338
5441,66.99543,121.7611,170.1683922,55.22986087
5442,67.3499,132.3056,171.068746,60.01276172
5443,67.16004,112.2736,170.5865016,50.92640677
5444,70.5283,128.9156,179.141882,58.47508484
5445,68.45206,121.7201,173.8682324,55.2112636
5446,66.09346,105.8554,167.8773884,48.0151626
5447,64.7808,125.8367,164.543232,57.07852043
5448,68.29845,132.8929,173.478063,60.2791563
5449,66.31173,125.5959,168.4317942,56.96929547
5450,64.36944,122.6652,163.4983776,55.6399534
5451,69.23895,132.3741,175.866933,60.04383277
5452,70.56453,122.723,179.2339062,55.66617102
5453,63.44115,93.29146,161.140521,42.31625992
5454,67.49847,113.1057,171.4461138,51.30384067
5455,69.85577,118.0316,177.4336558,53.53818951
5456,69.07982,130.5538,175.4627428,59.21815925
5457,69.56211,137.4123,176.6877594,62.32911998
5458,68.17484,142.9581,173.1640936,64.8446505
5459,70.23972,137.4064,178.4088888,62.32644379
5460,70.6554,143.3564,179.464716,65.02531619
5461,66.4574,122.5937,168.801796,55.60752157
5462,64.31855,119.3805,163.369117,54.15003976
5463,65.49751,110.3743,166.3636754,50.06489949
5464,69.47428,139.4867,176.4646712,63.27005123
5465,67.88158,125.4501,172.4192132,56.90316176
5466,69.53913,124.3466,176.6293902,56.40262299
5467,63.83987,92.65767,162.1532698,42.02877785
5468,69.07601,123.9516,175.4530654,56.22345415
5469,69.47709,126.9161,176.4718086,57.56812763
5470,67.08504,121.9957,170.3960016,55.33627355
5471,70.95488,139.7854,180.2253952,63.40553916
5472,68.64084,123.2444,174.3477336,55.90267388
5473,65.86462,113.0349,167.2961348,51.27172636
5474,67.72662,119.5902,172.0256148,54.245158
5475,65.32212,102.5086,165.9181848,46.49708089
5476,69.00392,128.9232,175.2699568,58.47853213
5477,69.63523,132.2697,176.8734842,59.99647776
5478,66.71665,128.5803,169.460291,58.32299544
5479,69.5893,127.2246,176.756822,57.70806076
5480,68.66987,120.1516,174.4214698,54.49980455
5481,67.85418,113.5575,172.3496172,51.50877354
5482,68.78852,120.1342,174.7228408,54.49191205
5483,68.2002,134.9707,173.228508,61.22162975
5484,63.0824,109.7702,160.229296,49.79088456
5485,67.2833,122.8477,170.899582,55.72273394
5486,71.21834,131.494,180.8945836,59.64462645
5487,71.01583,138.9013,180.3802082,63.00451847
5488,69.88229,143.1039,177.5010166,64.91078421
5489,67.19375,121.1828,170.672125,54.96754862
5490,68.76347,130.2964,174.6592138,59.10140467
5491,66.83011,120.5375,169.7484794,54.6748457
5492,70.56089,132.0461,179.2246606,59.89505459
5493,69.67899,140.8938,176.9846346,63.90830053
5494,66.96319,122.3291,170.0865026,55.48750113
5495,68.67573,115.6268,174.4363542,52.44739147
5496,66.39372,121.1097,168.6400488,54.93439104
5497,69.81996,125.3109,177.3426984,56.84002175
5498,68.00995,124.8272,172.745273,56.6206193
5499,66.95032,118.4744,170.0538128,53.73904004
5500,70.96239,144.0736,180.2444706,65.35063237
5501,66.27024,126.7344,168.3264096,57.48570996
5502,68.21726,115.0624,173.2718404,52.19138414
5503,66.56206,112.4637,169.0676324,51.01263461
5504,69.03964,137.6269,175.3606856,62.42646082
5505,68.68271,131.7407,174.4540834,59.75652759
5506,68.91258,115.3276,175.0379532,52.31167674
5507,68.02805,123.1233,172.791247,55.84774389
5508,68.64452,111.4743,174.3570808,50.56385069
5509,67.98404,120.7929,172.6794616,54.7906931
5510,65.72168,123.0248,166.9330672,55.80306508
5511,68.50899,125.2258,174.0128346,56.80142107
5512,68.74484,118.5521,174.6118936,53.77428414
5513,65.70055,121.1912,166.879397,54.97135879
5514,68.13231,126.9522,173.0560674,57.5845023
5515,69.1712,102.8732,175.694848,46.66246053
5516,70.67886,122.3412,179.5243044,55.49298959
5517,68.837,118.7874,174.84598,53.88101434
5518,69.60496,130.4536,176.7965984,59.17270933
5519,67.41523,126.8208,171.2346842,57.52490031
5520,71.4,154.97,181.356,70.29315224
5521,69.57502,130.0883,176.7205508,59.00701217
5522,69.04149,116.7796,175.3653846,52.97029232
5523,68.5837,143.8448,174.202598,65.24685052
5524,66.89024,126.5347,169.9012096,57.39512764
5525,67.12473,111.1866,170.4968142,50.43335227
5526,67.83542,111.946,172.3019668,50.77781003
5527,70.46759,138.7422,178.9876786,62.93235198
5528,67.7864,142.7435,172.177456,64.74730965
5529,69.58276,143.2414,176.7402104,64.97315311
5530,67.16684,125.1273,170.6037736,56.75674226
5531,67.13791,108.6479,170.5302914,49.28181826
5532,68.79915,132.8302,174.749841,60.25071608
5533,67.64203,127.7226,171.8107562,57.93394958
5534,64.70508,111.3172,164.3509032,50.49259138
5535,68.08348,133.8261,172.9320392,60.70244835
5536,67.56671,124.2366,171.6194434,56.35272787
5537,64.28754,102.4825,163.2903516,46.48524214
5538,64.85395,111.9585,164.729033,50.78347993
5539,73.24733,138.1346,186.0482182,62.65674948
5540,64.89302,114.3071,164.8282708,51.8487861
5541,67.43272,133.0682,171.2791088,60.35867097
5542,65.7765,118.0115,167.07231,53.52907231
5543,70.7064,145.9957,179.594256,66.22248155
5544,67.52445,125.9386,171.512103,57.12474145
5545,67.01528,116.8078,170.2188112,52.98308362
5546,68.16565,113.8239,173.140751,51.62961045
5547,67.99779,149.3131,172.7143866,67.72722766
5548,68.52996,110.5189,174.0660984,50.13048889
5549,67.53327,120.1058,171.5345058,54.47903003
5550,67.30047,123.1704,170.9431938,55.86910808
5551,67.63847,134.5804,171.8017138,61.0445928
5552,68.52047,138.8459,174.0419938,62.97938947
5553,68.03264,127.8527,172.8029056,57.9929619
5554,67.28722,118.5444,170.9095388,53.77079148
5555,68.42927,127.9474,173.8103458,58.03591706
5556,69.7329,125.5398,177.121566,56.94384896
5557,69.72725,127.1998,177.107215,57.69681168
5558,69.73079,152.3984,177.1162066,69.12669505
5559,69.97947,137.3347,177.7478538,62.29392124
5560,68.9122,119.5773,175.036988,54.23930666
5561,66.70355,122.2617,169.427017,55.45692903
5562,68.64652,136.3536,174.3621608,61.84890213
5563,67.56584,136.2134,171.6172336,61.78530853
5564,67.35146,123.6386,171.0727084,56.08147985
5565,66.98205,107.619,170.134407,48.81511745
5566,65.44633,135.5837,166.2336782,61.49968165
5567,68.81325,129.6697,174.785655,58.81713856
5568,67.16659,107.8736,170.6031386,48.93060197
5569,70.28813,150.9046,178.5318502,68.44911932
5570,66.62449,139.4685,169.2262046,63.26179585
5571,64.39542,115.1983,163.5643668,52.25302729
5572,67.23695,112.4262,170.781853,50.99562491
5573,69.67397,156.7309,176.9718838,71.09188239
5574,68.43681,127.8894,173.8294974,58.00960872
5575,68.00999,131.2092,172.7453746,59.51544345
5576,70.8081,135.2499,179.852574,61.34827264
5577,70.50871,122.7718,179.0921234,55.68830631
5578,70.00808,117.6198,177.8205232,53.35140032
5579,66.06797,101.461,167.8126438,46.02189791
5580,67.87768,116.3499,172.4093072,52.77538384
5581,69.36261,126.9441,176.1810294,57.58082821
5582,69.29301,139.7644,176.0042454,63.39601372
5583,67.3539,133.1416,171.078906,60.39196463
5584,66.1525,110.9469,168.02735,50.32462626
5585,67.47153,115.3734,171.3776862,52.33245125
5586,68.56556,121.8413,174.1565224,55.26623895
5587,72.40237,157.4235,183.9020198,71.40604021
5588,67.28205,128.5724,170.896407,58.31941206
5589,65.7493,122.6496,167.003222,55.63287736
5590,65.90868,132.421,167.4080472,60.06510623
5591,67.32651,133.7645,171.0093354,60.67450708
5592,67.04617,112.1093,170.2972718,50.85188161
5593,67.21086,122.6801,170.7155844,55.64671192
5594,66.49245,109.2367,168.890823,49.54889323
5595,69.2678,122.5007,175.940212,55.56533751
5596,70.07489,149.6391,177.9902206,67.87509865
5597,69.74977,141.1522,177.1644158,64.0255087
5598,66.75226,139.719,169.5507404,63.37542065
5599,65.50834,114.5278,166.3911836,51.94889386
5600,73.13491,127.8612,185.7626714,57.99681743
5601,65.37072,125.7601,166.0416288,57.04377528
5602,72.07311,142.2552,183.0656994,64.52582068
5603,67.65702,120.8003,171.8488308,54.79404968
5604,71.13971,149.4626,180.6948634,67.79503966
5605,69.56951,138.5706,176.7065554,62.8545156
5606,68.47465,116.2406,173.925611,52.72580624
5607,68.65104,135.3612,174.3736416,61.39875743
5608,69.29567,146.4768,176.0110018,66.44070467
5609,65.94966,131.8327,167.5121364,59.79825806
5610,67.88775,137.3897,172.434885,62.3188688
5611,66.01091,107.5225,167.6677114,48.77134582
5612,64.69531,124.1449,164.3260874,56.31113348
5613,68.76234,111.5343,174.6563436,50.59106621
5614,70.14278,129.6087,178.1626612,58.78946945
5615,65.29027,126.534,165.8372858,57.39481013
5616,67.02973,130.5432,170.2555142,59.21335117
5617,72.18645,153.9204,183.353583,69.81706208
5618,68.32435,130.9603,173.543849,59.4025444
5619,65.37779,114.4,166.0595866,51.8909248
5620,70.98789,126.8208,180.3092406,57.52490031
5621,69.32981,125.881,176.0977174,57.09861455
5622,68.08517,125.3363,172.9363318,56.85154299
5623,67.72864,117.6713,172.0307456,53.37476031
5624,69.41996,126.183,176.3266984,57.23559934
5625,65.86211,112.0669,167.2897594,50.8326493
5626,69.96526,151.6467,177.7117604,68.78572995
5627,67.91088,124.1618,172.4936352,56.31879919
5628,68.78786,130.6754,174.7211644,59.27331604
5629,65.74585,119.2501,166.994459,54.09089136
5630,72.368,132.7354,183.81472,60.20771556
5631,68.18716,129.4416,173.1953864,58.71367423
5632,69.84822,130.4897,177.4144788,59.189084
5633,68.77683,132.0897,174.6931482,59.9148312
5634,69.84154,117.5002,177.3975116,53.29715072
5635,68.21258,108.6233,173.2599532,49.27065989
5636,66.95108,127.1378,170.0557432,57.66868898
5637,66.85975,122.3951,169.823765,55.5174382
5638,66.15618,118.9815,168.0366972,53.96905655
5639,67.45204,125.2554,171.3281816,56.8148474
5640,67.60013,121.8996,171.7043302,55.29268336
5641,66.75233,120.7738,169.5509182,54.78202949
5642,60.8634,106.1939,154.593036,48.16870349
5643,66.19796,107.8874,168.1428184,48.93686154
5644,65.67776,122.0686,166.8215104,55.36934041
5645,68.99828,117.3948,175.2556312,53.24934212
5646,68.02827,140.866,172.7918058,63.89569067
5647,70.31743,149.3078,178.6062722,67.72482362
5648,64.89375,125.5845,164.830125,56.96412452
5649,65.54201,131.28,166.4767054,59.54755776
5650,68.67927,120.8432,174.4453458,54.81350877
5651,66.50307,123.0181,168.9177978,55.80002602
5652,67.06639,143.1561,170.3486306,64.93446171
5653,68.34809,122.9334,173.6041486,55.76160677
5654,67.7237,118.4002,172.018198,53.70538352
5655,71.2729,133.799,181.033166,60.69015601
5656,66.02325,115.9951,167.699055,52.6144494
5657,67.64412,117.6164,171.8160648,53.34985811
5658,70.5122,133.0952,179.100988,60.37091796
5659,65.81299,111.2517,167.1649946,50.46288111
5660,67.72994,134.9223,172.0340476,61.1996759
5661,70.37065,142.7071,178.741451,64.7307989
5662,67.12868,128.8292,170.5068472,58.43589449
5663,67.7056,126.9298,171.972224,57.57434184
5664,67.17205,115.2964,170.617007,52.29752467
5665,68.10555,136.4014,172.988097,61.87058383
5666,70.02968,139.6796,177.8753872,63.35754912
5667,67.74365,132.6488,172.068871,60.16843449
5668,64.0239,131.5816,162.620706,59.68436111
5669,65.72062,109.6616,166.9303748,49.74162447
5670,72.30502,138.1492,183.6547508,62.66337193
5671,68.49538,132.5811,173.9782652,60.13772631
5672,68.88875,126.3917,174.977425,57.33026399
5673,66.99923,133.9106,170.1780442,60.74077688
5674,68.12136,137.1759,173.0282544,62.22189083
5675,69.35409,135.8339,176.1593886,61.61317037
5676,65.94423,130.5612,167.4983442,59.22151583
5677,69.1535,134.0018,175.64989,60.78214447
5678,68.9858,133.0763,175.223932,60.36234507
5679,66.5432,109.9605,169.019728,49.87720312
5680,67.00921,132.5041,170.2033934,60.10279973
5681,71.09758,126.9142,180.5878532,57.56726581
5682,68.07213,124.4069,172.9032102,56.42997458
5683,69.49666,146.5182,176.5215164,66.45948337
5684,70.21782,140.9199,178.3532628,63.92013928
5685,67.58857,133.1095,171.6749678,60.37740432
5686,67.57075,138.0985,171.629705,62.64037481
5687,69.42517,137.6923,176.3399318,62.45612574
5688,68.28537,136.6422,173.4448398,61.97980878
5689,69.72848,149.467,177.1103392,67.79703546
5690,69.92365,138.0429,177.606071,62.6151551
5691,68.79953,113.512,174.7508062,51.4881351
5692,69.09202,130.8401,175.4937308,59.34802264
5693,68.82166,125.858,174.8070164,57.08818194
5694,68.79217,113.7784,174.7321118,51.60897201
5695,68.20921,118.9215,173.2513934,53.94184103
5696,64.85301,114.4354,164.7266454,51.90698196
5697,68.43265,123.9837,173.818931,56.23801445
5698,68.41712,135.6646,173.7794848,61.53637724
5699,68.48985,97.85054,173.964219,44.38422214
5700,67.77927,130.3916,172.1593458,59.14458663
5701,66.72234,138.3614,169.4747436,62.75962415
5702,66.17694,125.4018,168.0894276,56.88125327
5703,68.07653,118.6076,172.9143862,53.7994585
5704,68.39248,109.8622,173.7168992,49.83261502
5705,66.36527,120.0788,168.5677858,54.46678305
5706,62.87732,86.669,159.7083928,39.31236505
5707,68.7832,142.6252,174.709328,64.69364972
5708,70.32779,135.5365,178.6325866,61.47827211
5709,65.23714,130.1058,165.7023356,59.01495003
5710,70.09673,141.5957,178.0456942,64.22667675
5711,72.58203,125.2756,184.3583562,56.82400996
5712,68.95451,131.6178,175.1444554,59.70078114
5713,70.08286,129.0769,178.0104644,58.54824922
5714,66.60565,108.4805,169.178351,49.20588696
5715,70.12381,139.1288,178.1144774,63.10771065
5716,68.9783,145.3523,175.204882,65.93064046
5717,65.41373,125.9004,166.1508742,57.10741424
5718,70.84046,126.4751,179.9347684,57.36809356
5719,65.25996,119.209,165.7602984,54.07224873
5720,67.59199,123.0037,171.6836546,55.79349429
5721,69.34865,129.4727,176.145571,58.72778094
5722,69.39296,141.9344,176.2581184,64.38030836
5723,63.75403,108.9765,161.9352362,49.43086859
5724,67.96208,118.2419,172.6236832,53.6335799
5725,70.15448,141.4635,178.1923792,64.16671189
5726,70.04724,136.5986,177.9199896,61.96003217
5727,66.06389,105.223,167.8022806,47.72831102
5728,71.07997,127.8639,180.5431238,57.99804213
5729,66.6113,134.331,169.192702,60.93146695
5730,66.86237,140.5931,169.8304198,63.77190542
5731,70.25969,127.8158,178.4596126,57.97622435
5732,65.89945,110.9553,167.384603,50.32843644
5733,68.29227,112.17,173.4623658,50.87941464
5734,64.95871,117.7368,164.9951234,53.40447059
5735,67.1086,133.5058,170.455844,60.55716283
5736,67.39014,119.9727,171.1709556,54.41865694
5737,64.25871,115.9128,163.2171234,52.57711878
5738,69.27316,131.0059,175.9538264,59.42322819
5739,67.87387,121.2352,172.3996298,54.99131684
5740,65.53554,121.5301,166.4602716,55.12508112
5741,71.08776,130.4852,180.5629104,59.18704284
5742,67.36554,127.386,171.1084716,57.78127051
5743,65.41184,115.7506,166.1460736,52.50354616
5744,68.03292,127.3987,172.8036168,57.78703113
5745,66.72356,134.9064,169.4778424,61.19246379
5746,68.02466,131.4015,172.7826364,59.60266919
5747,67.36662,117.1467,171.1112148,53.13680595
5748,68.93518,116.5689,175.0953572,52.87472049
5749,68.578,127.307,174.18812,57.74543674
5750,64.74187,115.184,164.4443498,52.24654093
5751,66.2743,114.0988,168.336722,51.75430289
5752,69.71458,131.5924,177.0750332,59.6892599
5753,68.54427,137.3566,174.1024458,62.30385491
5754,71.35055,135.1059,181.230397,61.28295539
5755,67.21472,137.3314,170.7253888,62.29242439
5756,65.09449,113.229,165.3400046,51.35976857
5757,67.50111,111.4446,171.4528194,50.550379
5758,70.80356,138.282,179.8410424,62.72360894
5759,66.74779,126.8547,169.5393866,57.54027708
5760,67.30525,135.6227,170.955335,61.51737174
5761,69.16712,128.8532,175.6844848,58.44678069
5762,69.35292,139.9225,176.1564168,63.46772662
5763,64.91373,101.2648,164.8808742,45.93290316
5764,67.68617,132.6457,171.9228718,60.16702835
5765,69.23168,133.9763,175.8484672,60.77057787
5766,67.53083,138.6939,171.5283082,62.91044349
5767,73.47519,156.5556,186.6269826,71.01236772
5768,68.0664,128.1673,172.888656,58.13566194
5769,65.82069,125.261,167.1845526,56.81738751
5770,69.01169,132.9188,175.2896926,60.29090433
5771,69.72285,134.5923,177.096039,61.04999054
5772,70.52947,114.1222,179.1448538,51.76491694
5773,67.2635,114.8907,170.84929,52.11350239
5774,69.0027,132.8863,175.266858,60.27616259
5775,67.91407,133.1336,172.5017378,60.38833589
5776,66.94962,137.487,170.0520348,62.3630033
5777,68.04101,118.2847,172.8241654,53.65299364
5778,71.93262,133.1505,182.7088548,60.3960016
5779,68.266,127.4658,173.39564,57.81746715
5780,67.22047,133.3136,170.7399938,60.46998245
5781,70.82076,151.6654,179.8847304,68.79421212
5782,67.97316,131.4318,172.6518264,59.61641303
5783,67.86163,116.9394,172.3685402,53.04277632
5784,66.75865,130.2682,169.566971,59.08861337
5785,68.68619,122.1336,174.4629226,55.39882389
5786,68.55174,118.5602,174.1214196,53.77795824
5787,70.64074,136.0448,179.4274796,61.70883292
5788,64.54667,101.3587,163.9485418,45.97549545
5789,70.20971,139.6653,178.3326634,63.35106276
5790,65.24926,122.592,165.7331204,55.60675046
5791,70.56077,142.8022,179.2243558,64.7739355
5792,70.2161,119.6591,178.348894,54.27641049
5793,69.26794,130.0904,175.9405676,59.00796472
5794,68.71495,142.531,174.535973,64.65092135
5795,69.83226,150.4973,177.3739404,68.2643713
